time,isFallen,recoveryState,recoveryTimer,up_z,isProne,r_hip_tgt,r_knee_tgt,r_ankle_tgt,r_arm_tgt
0.362,1,2,2.216,-0.986306,0,-0.871028,1.16137,0,-1.5
0.362,1,2,2.217,-0.986306,0,-0.871584,1.16211,0,-1.5
0.362,1,2,2.218,-0.986306,0,-0.872139,1.16285,0,-1.5
0.362,1,2,2.219,-0.986306,0,-0.872695,1.16359,0,-1.5
0.362,1,2,2.22,-0.986306,0,-0.873251,1.16433,0,-1.5
0.362,1,2,2.221,-0.986306,0,-0.873807,1.16508,0,-1.5
0.362,1,2,2.222,-0.986306,0,-0.874362,1.16582,0,-1.5
0.362,1,2,2.223,-0.986306,0,-0.874918,1.16656,0,-1.5
0.362,1,2,2.224,-0.986306,0,-0.875473,1.1673,0,-1.5
0.362,1,2,2.225,-0.986306,0,-0.876029,1.16804,0,-1.5
0.362,1,2,2.226,-0.986306,0,-0.876584,1.16878,0,-1.5
0.362,1,2,2.227,-0.986306,0,-0.877139,1.16952,0,-1.5
0.362,1,2,2.228,-0.986306,0,-0.877694,1.17026,0,-1.5
0.362,1,2,2.229,-0.986306,0,-0.87825,1.171,0,-1.5
0.362,1,2,2.23,-0.986306,0,-0.878805,1.17174,0,-1.5
0.362,1,2,2.231,-0.986306,0,-0.87936,1.17248,0,-1.5
0.362,1,2,2.232,-0.986306,0,-0.879915,1.17322,0,-1.5
0.362,1,2,2.233,-0.986306,0,-0.88047,1.17396,0,-1.5
0.362,1,2,2.234,-0.986306,0,-0.881024,1.1747,0,-1.5
0.362,1,2,2.235,-0.986306,0,-0.881579,1.17544,0,-1.5
0.362,1,2,2.236,-0.986306,0,-0.882134,1.17618,0,-1.5
0.362,1,2,2.237,-0.986306,0,-0.882688,1.17692,0,-1.5
0.362,1,2,2.238,-0.986306,0,-0.883243,1.17766,0,-1.5
0.362,1,2,2.239,-0.986306,0,-0.883798,1.1784,0,-1.5
0.362,1,2,2.24,-0.986306,0,-0.884352,1.17914,0,-1.5
0.362,1,2,2.241,-0.986306,0,-0.884906,1.17988,0,-1.5
0.362,1,2,2.242,-0.986306,0,-0.885461,1.18061,0,-1.5
0.362,1,2,2.243,-0.986306,0,-0.886015,1.18135,0,-1.5
0.362,1,2,2.244,-0.986306,0,-0.886569,1.18209,0,-1.5
0.362,1,2,2.245,-0.986306,0,-0.887123,1.18283,0,-1.5
0.362,1,2,2.246,-0.986306,0,-0.887677,1.18357,0,-1.5
0.362,1,2,2.247,-0.986306,0,-0.888231,1.18431,0,-1.5
0.362,1,2,2.248,-0.986306,0,-0.888785,1.18505,0,-1.5
0.362,1,2,2.249,-0.986306,0,-0.889339,1.18579,0,-1.5
0.362,1,2,2.25,-0.986306,0,-0.889893,1.18652,0,-1.5
0.362,1,2,2.251,-0.986306,0,-0.890446,1.18726,0,-1.5
0.362,1,2,2.252,-0.986306,0,-0.891,1.188,0,-1.5
0.362,1,2,2.253,-0.986306,0,-0.891553,1.18874,0,-1.5
0.362,1,2,2.254,-0.986306,0,-0.892107,1.18948,0,-1.5
0.362,1,2,2.255,-0.986306,0,-0.89266,1.19021,0,-1.5
0.362,1,2,2.256,-0.986306,0,-0.893214,1.19095,0,-1.5
0.362,1,2,2.257,-0.986306,0,-0.893767,1.19169,0,-1.5
0.362,1,2,2.258,-0.986306,0,-0.89432,1.19243,0,-1.5
0.362,1,2,2.259,-0.986306,0,-0.894873,1.19316,0,-1.5
0.362,1,2,2.26,-0.986306,0,-0.895426,1.1939,0,-1.5
0.362,1,2,2.261,-0.986306,0,-0.895979,1.19464,0,-1.5
0.362,1,2,2.262,-0.986306,0,-0.896532,1.19538,0,-1.5
0.362,1,2,2.263,-0.986306,0,-0.897085,1.19611,0,-1.5
0.362,1,2,2.264,-0.986306,0,-0.897638,1.19685,0,-1.5
0.362,1,2,2.265,-0.986306,0,-0.89819,1.19759,0,-1.5
0.362,1,2,2.266,-0.986306,0,-0.898743,1.19832,0,-1.5
0.362,1,2,2.267,-0.986306,0,-0.899295,1.19906,0,-1.5
0.362,1,2,2.268,-0.986306,0,-0.899848,1.1998,0,-1.5
0.362,1,2,2.269,-0.986306,0,-0.9004,1.20053,0,-1.5
0.362,1,2,2.27,-0.986306,0,-0.900952,1.20127,0,-1.5
0.362,1,2,2.271,-0.986306,0,-0.901505,1.20201,0,-1.5
0.362,1,2,2.272,-0.986306,0,-0.902057,1.20274,0,-1.5
0.362,1,2,2.273,-0.986306,0,-0.902609,1.20348,0,-1.5
0.362,1,2,2.274,-0.986306,0,-0.903161,1.20421,0,-1.5
0.362,1,2,2.275,-0.986306,0,-0.903713,1.20495,0,-1.5
0.362,1,2,2.276,-0.986306,0,-0.904264,1.20569,0,-1.5
0.362,1,2,2.277,-0.986306,0,-0.904816,1.20642,0,-1.5
0.362,1,2,2.278,-0.986306,0,-0.905368,1.20716,0,-1.5
0.362,1,2,2.279,-0.986306,0,-0.905919,1.20789,0,-1.5
0.362,1,2,2.28,-0.986306,0,-0.906471,1.20863,0,-1.5
0.362,1,2,2.281,-0.986306,0,-0.907022,1.20936,0,-1.5
0.362,1,2,2.282,-0.986306,0,-0.907574,1.2101,0,-1.5
0.362,1,2,2.283,-0.986306,0,-0.908125,1.21083,0,-1.5
0.362,1,2,2.284,-0.986306,0,-0.908676,1.21157,0,-1.5
0.362,1,2,2.285,-0.986306,0,-0.909227,1.2123,0,-1.5
0.362,1,2,2.286,-0.986306,0,-0.909778,1.21304,0,-1.5
0.362,1,2,2.287,-0.986306,0,-0.910329,1.21377,0,-1.5
0.362,1,2,2.288,-0.986306,0,-0.91088,1.21451,0,-1.5
0.362,1,2,2.289,-0.986306,0,-0.911431,1.21524,0,-1.5
0.362,1,2,2.29,-0.986306,0,-0.911982,1.21598,0,-1.5
0.362,1,2,2.291,-0.986306,0,-0.912532,1.21671,0,-1.5
0.362,1,2,2.292,-0.986306,0,-0.913083,1.21744,0,-1.5
0.362,1,2,2.293,-0.986306,0,-0.913633,1.21818,0,-1.5
0.362,1,2,2.294,-0.986306,0,-0.914184,1.21891,0,-1.5
0.362,1,2,2.295,-0.986306,0,-0.914734,1.21965,0,-1.5
0.362,1,2,2.296,-0.986306,0,-0.915284,1.22038,0,-1.5
0.362,1,2,2.297,-0.986306,0,-0.915834,1.22111,0,-1.5
0.362,1,2,2.298,-0.986306,0,-0.916385,1.22185,0,-1.5
0.362,1,2,2.299,-0.986306,0,-0.916934,1.22258,0,-1.5
0.362,1,2,2.3,-0.986306,0,-0.917484,1.22331,0,-1.5
0.362,1,2,2.301,-0.986306,0,-0.918034,1.22405,0,-1.5
0.362,1,2,2.302,-0.986306,0,-0.918584,1.22478,0,-1.5
0.362,1,2,2.303,-0.986306,0,-0.919134,1.22551,0,-1.5
0.362,1,2,2.304,-0.986306,0,-0.919683,1.22624,0,-1.5
0.362,1,2,2.305,-0.986306,0,-0.920233,1.22698,0,-1.5
0.362,1,2,2.306,-0.986306,0,-0.920782,1.22771,0,-1.5
0.362,1,2,2.307,-0.986306,0,-0.921331,1.22844,0,-1.5
0.362,1,2,2.308,-0.986306,0,-0.92188,1.22917,0,-1.5
0.362,1,2,2.309,-0.986306,0,-0.92243,1.22991,0,-1.5
0.362,1,2,2.31,-0.986306,0,-0.922979,1.23064,0,-1.5
0.362,1,2,2.311,-0.986306,0,-0.923527,1.23137,0,-1.5
0.362,1,2,2.312,-0.986306,0,-0.924076,1.2321,0,-1.5
0.362,1,2,2.313,-0.986306,0,-0.924625,1.23283,0,-1.5
0.362,1,2,2.314,-0.986306,0,-0.925174,1.23357,0,-1.5
0.362,1,2,2.315,-0.986306,0,-0.925722,1.2343,0,-1.5
0.362,1,2,2.316,-0.986306,0,-0.926271,1.23503,0,-1.5
0.362,1,2,2.317,-0.986306,0,-0.926819,1.23576,0,-1.5
0.362,1,2,2.318,-0.986306,0,-0.927368,1.23649,0,-1.5
0.362,1,2,2.319,-0.986306,0,-0.927916,1.23722,0,-1.5
0.362,1,2,2.32,-0.986306,0,-0.928464,1.23795,0,-1.5
0.362,1,2,2.321,-0.986306,0,-0.929012,1.23868,0,-1.5
0.362,1,2,2.322,-0.986306,0,-0.92956,1.23941,0,-1.5
0.362,1,2,2.323,-0.986306,0,-0.930108,1.24014,0,-1.5
0.362,1,2,2.324,-0.986306,0,-0.930656,1.24087,0,-1.5
0.362,1,2,2.325,-0.986306,0,-0.931203,1.2416,0,-1.5
0.362,1,2,2.326,-0.986306,0,-0.931751,1.24233,0,-1.5
0.362,1,2,2.327,-0.986306,0,-0.932298,1.24306,0,-1.5
0.362,1,2,2.328,-0.986306,0,-0.932846,1.24379,0,-1.5
0.362,1,2,2.329,-0.986306,0,-0.933393,1.24452,0,-1.5
0.362,1,2,2.33,-0.986306,0,-0.93394,1.24525,0,-1.5
0.362,1,2,2.331,-0.986306,0,-0.934488,1.24598,0,-1.5
0.362,1,2,2.332,-0.986306,0,-0.935035,1.24671,0,-1.5
0.362,1,2,2.333,-0.986306,0,-0.935582,1.24744,0,-1.5
0.362,1,2,2.334,-0.986306,0,-0.936128,1.24817,0,-1.5
0.362,1,2,2.335,-0.986306,0,-0.936675,1.2489,0,-1.5
0.362,1,2,2.336,-0.986306,0,-0.937222,1.24963,0,-1.5
0.362,1,2,2.337,-0.986306,0,-0.937768,1.25036,0,-1.5
0.362,1,2,2.338,-0.986306,0,-0.938315,1.25109,0,-1.5
0.362,1,2,2.339,-0.986306,0,-0.938861,1.25182,0,-1.5
0.362,1,2,2.34,-0.986306,0,-0.939408,1.25254,0,-1.5
0.362,1,2,2.341,-0.986306,0,-0.939954,1.25327,0,-1.5
0.362,1,2,2.342,-0.986306,0,-0.9405,1.254,0,-1.5
0.362,1,2,2.343,-0.986306,0,-0.941046,1.25473,0,-1.5
0.362,1,2,2.344,-0.986306,0,-0.941592,1.25546,0,-1.5
0.362,1,2,2.345,-0.986306,0,-0.942138,1.25618,0,-1.5
0.362,1,2,2.346,-0.986306,0,-0.942683,1.25691,0,-1.5
0.362,1,2,2.347,-0.986306,0,-0.943229,1.25764,0,-1.5
0.362,1,2,2.348,-0.986306,0,-0.943774,1.25837,0,-1.5
0.362,1,2,2.349,-0.986306,0,-0.94432,1.25909,0,-1.5
0.362,1,2,2.35,-0.986306,0,-0.944865,1.25982,0,-1.5
0.362,1,2,2.351,-0.986306,0,-0.94541,1.26055,0,-1.5
0.362,1,2,2.352,-0.986306,0,-0.945956,1.26127,0,-1.5
0.362,1,2,2.353,-0.986306,0,-0.946501,1.262,0,-1.5
0.362,1,2,2.354,-0.986306,0,-0.947046,1.26273,0,-1.5
0.362,1,2,2.355,-0.986306,0,-0.94759,1.26345,0,-1.5
0.362,1,2,2.356,-0.986306,0,-0.948135,1.26418,0,-1.5
0.362,1,2,2.357,-0.986306,0,-0.94868,1.26491,0,-1.5
0.362,1,2,2.358,-0.986306,0,-0.949224,1.26563,0,-1.5
0.362,1,2,2.359,-0.986306,0,-0.949769,1.26636,0,-1.5
0.362,1,2,2.36,-0.986306,0,-0.950313,1.26708,0,-1.5
0.362,1,2,2.361,-0.986306,0,-0.950857,1.26781,0,-1.5
0.362,1,2,2.362,-0.986306,0,-0.951401,1.26854,0,-1.5
0.362,1,2,2.363,-0.986306,0,-0.951945,1.26926,0,-1.5
0.362,1,2,2.364,-0.986306,0,-0.952489,1.26999,0,-1.5
0.362,1,2,2.365,-0.986306,0,-0.953033,1.27071,0,-1.5
0.362,1,2,2.366,-0.986306,0,-0.953577,1.27144,0,-1.5
0.362,1,2,2.367,-0.986306,0,-0.95412,1.27216,0,-1.5
0.362,1,2,2.368,-0.986306,0,-0.954664,1.27289,0,-1.5
0.362,1,2,2.369,-0.986306,0,-0.955207,1.27361,0,-1.5
0.362,1,2,2.37,-0.986306,0,-0.955751,1.27433,0,-1.5
0.362,1,2,2.371,-0.986306,0,-0.956294,1.27506,0,-1.5
0.362,1,2,2.372,-0.986306,0,-0.956837,1.27578,0,-1.5
0.362,1,2,2.373,-0.986306,0,-0.95738,1.27651,0,-1.5
0.362,1,2,2.374,-0.986306,0,-0.957923,1.27723,0,-1.5
0.362,1,2,2.375,-0.986306,0,-0.958466,1.27795,0,-1.5
0.362,1,2,2.376,-0.986306,0,-0.959008,1.27868,0,-1.5
0.362,1,2,2.377,-0.986306,0,-0.959551,1.2794,0,-1.5
0.362,1,2,2.378,-0.986306,0,-0.960093,1.28012,0,-1.5
0.362,1,2,2.379,-0.986306,0,-0.960636,1.28085,0,-1.5
0.362,1,2,2.38,-0.986306,0,-0.961178,1.28157,0,-1.5
0.362,1,2,2.381,-0.986306,0,-0.96172,1.28229,0,-1.5
0.362,1,2,2.382,-0.986306,0,-0.962262,1.28302,0,-1.5
0.362,1,2,2.383,-0.986306,0,-0.962804,1.28374,0,-1.5
0.362,1,2,2.384,-0.986306,0,-0.963346,1.28446,0,-1.5
0.362,1,2,2.385,-0.986306,0,-0.963888,1.28518,0,-1.5
0.362,1,2,2.386,-0.986306,0,-0.964429,1.28591,0,-1.5
0.362,1,2,2.387,-0.986306,0,-0.964971,1.28663,0,-1.5
0.362,1,2,2.388,-0.986306,0,-0.965512,1.28735,0,-1.5
0.362,1,2,2.389,-0.986306,0,-0.966053,1.28807,0,-1.5
0.362,1,2,2.39,-0.986306,0,-0.966594,1.28879,0,-1.5
0.362,1,2,2.391,-0.986306,0,-0.967135,1.28951,0,-1.5
0.362,1,2,2.392,-0.986306,0,-0.967676,1.29024,0,-1.5
0.362,1,2,2.393,-0.986306,0,-0.968217,1.29096,0,-1.5
0.362,1,2,2.394,-0.986306,0,-0.968758,1.29168,0,-1.5
0.362,1,2,2.395,-0.986306,0,-0.969299,1.2924,0,-1.5
0.362,1,2,2.396,-0.986306,0,-0.969839,1.29312,0,-1.5
0.362,1,2,2.397,-0.986306,0,-0.970379,1.29384,0,-1.5
0.362,1,2,2.398,-0.986306,0,-0.97092,1.29456,0,-1.5
0.362,1,2,2.399,-0.986306,0,-0.97146,1.29528,0,-1.5
0.362,1,2,2.4,-0.986306,0,-0.972,1.296,0,-1.5
0.362,1,2,2.401,-0.986306,0,-0.97254,1.29672,0,-1.5
0.362,1,2,2.402,-0.986306,0,-0.97308,1.29744,0,-1.5
0.362,1,2,2.403,-0.986306,0,-0.973619,1.29816,0,-1.5
0.362,1,2,2.404,-0.986306,0,-0.974159,1.29888,0,-1.5
0.362,1,2,2.405,-0.986306,0,-0.974699,1.2996,0,-1.5
0.362,1,2,2.406,-0.986306,0,-0.975238,1.30032,0,-1.5
0.362,1,2,2.407,-0.986306,0,-0.975777,1.30104,0,-1.5
0.362,1,2,2.408,-0.986306,0,-0.976316,1.30176,0,-1.5
0.362,1,2,2.409,-0.986306,0,-0.976855,1.30247,0,-1.5
0.362,1,2,2.41,-0.986306,0,-0.977394,1.30319,0,-1.5
0.362,1,2,2.411,-0.986306,0,-0.977933,1.30391,0,-1.5
0.362,1,2,2.412,-0.986306,0,-0.978472,1.30463,0,-1.5
0.362,1,2,2.413,-0.986306,0,-0.97901,1.30535,0,-1.5
0.362,1,2,2.414,-0.986306,0,-0.979549,1.30607,0,-1.5
0.362,1,2,2.415,-0.986306,0,-0.980087,1.30678,0,-1.5
0.362,1,2,2.416,-0.986306,0,-0.980625,1.3075,0,-1.5
0.362,1,2,2.417,-0.986306,0,-0.981164,1.30822,0,-1.5
0.362,1,2,2.418,-0.986306,0,-0.981702,1.30894,0,-1.5
0.362,1,2,2.419,-0.986306,0,-0.982239,1.30965,0,-1.5
0.362,1,2,2.42,-0.986306,0,-0.982777,1.31037,0,-1.5
0.362,1,2,2.421,-0.986306,0,-0.983315,1.31109,0,-1.5
0.362,1,2,2.422,-0.986306,0,-0.983852,1.3118,0,-1.5
0.362,1,2,2.423,-0.986306,0,-0.98439,1.31252,0,-1.5
0.362,1,2,2.424,-0.986306,0,-0.984927,1.31324,0,-1.5
0.362,1,2,2.425,-0.986306,0,-0.985464,1.31395,0,-1.5
0.362,1,2,2.426,-0.986306,0,-0.986001,1.31467,0,-1.5
0.362,1,2,2.427,-0.986306,0,-0.986538,1.31538,0,-1.5
0.362,1,2,2.428,-0.986306,0,-0.987075,1.3161,0,-1.5
0.362,1,2,2.429,-0.986306,0,-0.987612,1.31682,0,-1.5
0.362,1,2,2.43,-0.986306,0,-0.988148,1.31753,0,-1.5
0.362,1,2,2.431,-0.986306,0,-0.988685,1.31825,0,-1.5
0.362,1,2,2.432,-0.986306,0,-0.989221,1.31896,0,-1.5
0.362,1,2,2.433,-0.986306,0,-0.989757,1.31968,0,-1.5
0.362,1,2,2.434,-0.986306,0,-0.990293,1.32039,0,-1.5
0.362,1,2,2.435,-0.986306,0,-0.990829,1.32111,0,-1.5
0.362,1,2,2.436,-0.986306,0,-0.991365,1.32182,0,-1.5
0.362,1,2,2.437,-0.986306,0,-0.991901,1.32253,0,-1.5
0.362,1,2,2.438,-0.986306,0,-0.992436,1.32325,0,-1.5
0.362,1,2,2.439,-0.986306,0,-0.992972,1.32396,0,-1.5
0.362,1,2,2.44,-0.986306,0,-0.993507,1.32468,0,-1.5
0.362,1,2,2.441,-0.986306,0,-0.994042,1.32539,0,-1.5
0.362,1,2,2.442,-0.986306,0,-0.994577,1.3261,0,-1.5
0.362,1,2,2.443,-0.986306,0,-0.995112,1.32682,0,-1.5
0.362,1,2,2.444,-0.986306,0,-0.995647,1.32753,0,-1.5
0.362,1,2,2.445,-0.986306,0,-0.996182,1.32824,0,-1.5
0.362,1,2,2.446,-0.986306,0,-0.996716,1.32896,0,-1.5
0.362,1,2,2.447,-0.986306,0,-0.997251,1.32967,0,-1.5
0.362,1,2,2.448,-0.986306,0,-0.997785,1.33038,0,-1.5
0.362,1,2,2.449,-0.986306,0,-0.998319,1.33109,0,-1.5
0.362,1,2,2.45,-0.986306,0,-0.998854,1.3318,0,-1.5
0.362,1,2,2.451,-0.986306,0,-0.999387,1.33252,0,-1.5
0.362,1,2,2.452,-0.986306,0,-0.999921,1.33323,0,-1.5
0.362,1,2,2.453,-0.986306,0,-1.00046,1.33394,0,-1.5
0.362,1,2,2.454,-0.986306,0,-1.00099,1.33465,0,-1.5
0.362,1,2,2.455,-0.986306,0,-1.00152,1.33536,0,-1.5
0.362,1,2,2.456,-0.986306,0,-1.00206,1.33607,0,-1.5
0.362,1,2,2.457,-0.986306,0,-1.00259,1.33678,0,-1.5
0.362,1,2,2.458,-0.986306,0,-1.00312,1.3375,0,-1.5
0.362,1,2,2.459,-0.986306,0,-1.00365,1.33821,0,-1.5
0.362,1,2,2.46,-0.986306,0,-1.00419,1.33892,0,-1.5
0.362,1,2,2.461,-0.986306,0,-1.00472,1.33963,0,-1.5
0.362,1,2,2.462,-0.986306,0,-1.00525,1.34034,0,-1.5
0.362,1,2,2.463,-0.986306,0,-1.00579,1.34105,0,-1.5
0.362,1,2,2.464,-0.986306,0,-1.00632,1.34176,0,-1.5
0.362,1,2,2.465,-0.986306,0,-1.00685,1.34247,0,-1.5
0.362,1,2,2.466,-0.986306,0,-1.00738,1.34318,0,-1.5
0.362,1,2,2.467,-0.986306,0,-1.00791,1.34388,0,-1.5
0.362,1,2,2.468,-0.986306,0,-1.00845,1.34459,0,-1.5
0.362,1,2,2.469,-0.986306,0,-1.00898,1.3453,0,-1.5
0.362,1,2,2.47,-0.986306,0,-1.00951,1.34601,0,-1.5
0.362,1,2,2.471,-0.986306,0,-1.01004,1.34672,0,-1.5
0.362,1,2,2.472,-0.986306,0,-1.01057,1.34743,0,-1.5
0.362,1,2,2.473,-0.986306,0,-1.0111,1.34814,0,-1.5
0.362,1,2,2.474,-0.986306,0,-1.01163,1.34884,0,-1.5
0.362,1,2,2.475,-0.986306,0,-1.01216,1.34955,0,-1.5
0.362,1,2,2.476,-0.986306,0,-1.01269,1.35026,0,-1.5
0.362,1,2,2.477,-0.986306,0,-1.01323,1.35097,0,-1.5
0.362,1,2,2.478,-0.986306,0,-1.01376,1.35167,0,-1.5
0.362,1,2,2.479,-0.986306,0,-1.01429,1.35238,0,-1.5
0.362,1,2,2.48,-0.986306,0,-1.01482,1.35309,0,-1.5
0.362,1,2,2.481,-0.986306,0,-1.01535,1.35379,0,-1.5
0.362,1,2,2.482,-0.986306,0,-1.01588,1.3545,0,-1.5
0.362,1,2,2.483,-0.986306,0,-1.01641,1.35521,0,-1.5
0.362,1,2,2.484,-0.986306,0,-1.01694,1.35591,0,-1.5
0.362,1,2,2.485,-0.986306,0,-1.01746,1.35662,0,-1.5
0.362,1,2,2.486,-0.986306,0,-1.01799,1.35733,0,-1.5
0.362,1,2,2.487,-0.986306,0,-1.01852,1.35803,0,-1.5
0.362,1,2,2.488,-0.986306,0,-1.01905,1.35874,0,-1.5
0.362,1,2,2.489,-0.986306,0,-1.01958,1.35944,0,-1.5
0.362,1,2,2.49,-0.986306,0,-1.02011,1.36015,0,-1.5
0.362,1,2,2.491,-0.986306,0,-1.02064,1.36085,0,-1.5
0.362,1,2,2.492,-0.986306,0,-1.02117,1.36156,0,-1.5
0.362,1,2,2.493,-0.986306,0,-1.0217,1.36226,0,-1.5
0.362,1,2,2.494,-0.986306,0,-1.02222,1.36297,0,-1.5
0.362,1,2,2.495,-0.986306,0,-1.02275,1.36367,0,-1.5
0.362,1,2,2.496,-0.986306,0,-1.02328,1.36437,0,-1.5
0.362,1,2,2.497,-0.986306,0,-1.02381,1.36508,0,-1.5
0.362,1,2,2.498,-0.986306,0,-1.02434,1.36578,0,-1.5
0.362,1,2,2.499,-0.986306,0,-1.02486,1.36648,0,-1.5
0.362,1,2,2.5,-0.986306,0,-1.02539,1.36719,0,-1.5
0.362,1,2,2.501,-0.986306,0,-1.02592,1.36789,0,-1.5
0.362,1,2,2.502,-0.986306,0,-1.02645,1.36859,0,-1.5
0.362,1,2,2.503,-0.986306,0,-1.02697,1.3693,0,-1.5
0.362,1,2,2.504,-0.986306,0,-1.0275,1.37,0,-1.5
0.362,1,2,2.505,-0.986306,0,-1.02803,1.3707,0,-1.5
0.362,1,2,2.506,-0.986306,0,-1.02855,1.3714,0,-1.5
0.362,1,2,2.507,-0.986306,0,-1.02908,1.3721,0,-1.5
0.362,1,2,2.508,-0.986306,0,-1.0296,1.37281,0,-1.5
0.362,1,2,2.509,-0.986306,0,-1.03013,1.37351,0,-1.5
0.362,1,2,2.51,-0.986306,0,-1.03066,1.37421,0,-1.5
0.362,1,2,2.511,-0.986306,0,-1.03118,1.37491,0,-1.5
0.362,1,2,2.512,-0.986306,0,-1.03171,1.37561,0,-1.5
0.362,1,2,2.513,-0.986306,0,-1.03223,1.37631,0,-1.5
0.362,1,2,2.514,-0.986306,0,-1.03276,1.37701,0,-1.5
0.362,1,2,2.515,-0.986306,0,-1.03328,1.37771,0,-1.5
0.362,1,2,2.516,-0.986306,0,-1.03381,1.37841,0,-1.5
0.362,1,2,2.517,-0.986306,0,-1.03433,1.37911,0,-1.5
0.362,1,2,2.518,-0.986306,0,-1.03486,1.37981,0,-1.5
0.362,1,2,2.519,-0.986306,0,-1.03538,1.38051,0,-1.5
0.362,1,2,2.52,-0.986306,0,-1.03591,1.38121,0,-1.5
0.362,1,2,2.521,-0.986306,0,-1.03643,1.38191,0,-1.5
0.362,1,2,2.522,-0.986306,0,-1.03696,1.38261,0,-1.5
0.362,1,2,2.523,-0.986306,0,-1.03748,1.38331,0,-1.5
0.362,1,2,2.524,-0.986306,0,-1.03801,1.38401,0,-1.5
0.362,1,2,2.525,-0.986306,0,-1.03853,1.38471,0,-1.5
0.362,1,2,2.526,-0.986306,0,-1.03905,1.3854,0,-1.5
0.362,1,2,2.527,-0.986306,0,-1.03958,1.3861,0,-1.5
0.362,1,2,2.528,-0.986306,0,-1.0401,1.3868,0,-1.5
0.362,1,2,2.529,-0.986306,0,-1.04062,1.3875,0,-1.5
0.362,1,2,2.53,-0.986306,0,-1.04115,1.3882,0,-1.5
0.362,1,2,2.531,-0.986306,0,-1.04167,1.38889,0,-1.5
0.362,1,2,2.532,-0.986306,0,-1.04219,1.38959,0,-1.5
0.362,1,2,2.533,-0.986306,0,-1.04271,1.39029,0,-1.5
0.362,1,2,2.534,-0.986306,0,-1.04324,1.39098,0,-1.5
0.362,1,2,2.535,-0.986306,0,-1.04376,1.39168,0,-1.5
0.362,1,2,2.536,-0.986306,0,-1.04428,1.39238,0,-1.5
0.362,1,2,2.537,-0.986306,0,-1.0448,1.39307,0,-1.5
0.362,1,2,2.538,-0.986306,0,-1.04533,1.39377,0,-1.5
0.362,1,2,2.539,-0.986306,0,-1.04585,1.39446,0,-1.5
0.362,1,2,2.54,-0.986306,0,-1.04637,1.39516,0,-1.5
0.362,1,2,2.541,-0.986306,0,-1.04689,1.39585,0,-1.5
0.362,1,2,2.542,-0.986306,0,-1.04741,1.39655,0,-1.5
0.362,1,2,2.543,-0.986306,0,-1.04793,1.39724,0,-1.5
0.362,1,2,2.544,-0.986306,0,-1.04845,1.39794,0,-1.5
0.362,1,2,2.545,-0.986306,0,-1.04897,1.39863,0,-1.5
0.362,1,2,2.546,-0.986306,0,-1.0495,1.39933,0,-1.5
0.362,1,2,2.547,-0.986306,0,-1.05002,1.40002,0,-1.5
0.362,1,2,2.548,-0.986306,0,-1.05054,1.40071,0,-1.5
0.362,1,2,2.549,-0.986306,0,-1.05106,1.40141,0,-1.5
0.362,1,2,2.55,-0.986306,0,-1.05158,1.4021,0,-1.5
0.362,1,2,2.551,-0.986306,0,-1.0521,1.40279,0,-1.5
0.362,1,2,2.552,-0.986306,0,-1.05262,1.40349,0,-1.5
0.362,1,2,2.553,-0.986306,0,-1.05314,1.40418,0,-1.5
0.362,1,2,2.554,-0.986306,0,-1.05365,1.40487,0,-1.5
0.362,1,2,2.555,-0.986306,0,-1.05417,1.40557,0,-1.5
0.362,1,2,2.556,-0.986306,0,-1.05469,1.40626,0,-1.5
0.362,1,2,2.557,-0.986306,0,-1.05521,1.40695,0,-1.5
0.362,1,2,2.558,-0.986306,0,-1.05573,1.40764,0,-1.5
0.362,1,2,2.559,-0.986306,0,-1.05625,1.40833,0,-1.5
0.362,1,2,2.56,-0.986306,0,-1.05677,1.40902,0,-1.5
0.362,1,2,2.561,-0.986306,0,-1.05729,1.40972,0,-1.5
0.362,1,2,2.562,-0.986306,0,-1.0578,1.41041,0,-1.5
0.362,1,2,2.563,-0.986306,0,-1.05832,1.4111,0,-1.5
0.362,1,2,2.564,-0.986306,0,-1.05884,1.41179,0,-1.5
0.362,1,2,2.565,-0.986306,0,-1.05936,1.41248,0,-1.5
0.362,1,2,2.566,-0.986306,0,-1.05988,1.41317,0,-1.5
0.362,1,2,2.567,-0.986306,0,-1.06039,1.41386,0,-1.5
0.362,1,2,2.568,-0.986306,0,-1.06091,1.41455,0,-1.5
0.362,1,2,2.569,-0.986306,0,-1.06143,1.41524,0,-1.5
0.362,1,2,2.57,-0.986306,0,-1.06194,1.41593,0,-1.5
0.362,1,2,2.571,-0.986306,0,-1.06246,1.41661,0,-1.5
0.362,1,2,2.572,-0.986306,0,-1.06298,1.4173,0,-1.5
0.362,1,2,2.573,-0.986306,0,-1.06349,1.41799,0,-1.5
0.362,1,2,2.574,-0.986306,0,-1.06401,1.41868,0,-1.5
0.362,1,2,2.575,-0.986306,0,-1.06453,1.41937,0,-1.5
0.362,1,2,2.576,-0.986306,0,-1.06504,1.42006,0,-1.5
0.362,1,2,2.577,-0.986306,0,-1.06556,1.42074,0,-1.5
0.362,1,2,2.578,-0.986306,0,-1.06607,1.42143,0,-1.5
0.362,1,2,2.579,-0.986306,0,-1.06659,1.42212,0,-1.5
0.362,1,2,2.58,-0.986306,0,-1.0671,1.42281,0,-1.5
0.362,1,2,2.581,-0.986306,0,-1.06762,1.42349,0,-1.5
